47473,0,0
47553,0,0
47633,0,0
47713,0,0
47793,0,0
47873,0,0
47953,0,0
48033,0,0
48113,0,0
48193,0,0
48273,0,0
48353,0,0
48433,0,0
48513,0,0
48593,0,0
48672,0,0
48752,0,0
48832,0,0
48912,0,0
48992,0,0
49072,0,0
49152,0,0
49232,0,0
49312,0,0
49392,0,0
49472,0,0
49552,0,0
49632,0,0
49712,0,0
49792,0,0
49872,0,0
49952,0,0
50032,0,0
50112,0,0
50192,0,0
50271,0,0
50351,0,0
50431,0,0
50511,0,0
50591,0,0
50671,0,0
50751,0,0
50831,0,0
50911,0,0
50991,0,0
51071,0,0
51151,0,0
51231,0,0
51311,0,0
51391,0,0
51471,0,0
51551,0,0
51631,0,0
51711,0,0
51791,0,0
51870,0,0
51950,0,0
52030,0,0
52110,0,0
52190,0,0
52270,0,0
52350,0,0
52430,0,0
52510,0,0
52590,0,0
52670,0,0
52750,0,0
52830,0,0
52910,0,0
52990,0,0
53070,0,0
53150,0,0
53230,0,0
53310,0,0
53390,0,0
53469,0,0
53549,0,0
53629,0,0
53709,0,0
53789,0,0
53869,0,0
53949,0,0
54029,0,0
54109,0,0
54189,0,0
54269,0,0
54349,0,0
54429,0,0
54509,0,0
54589,0,0
54669,0,0
54749,0,0
54829,0,0
54909,0,0
54989,0,0
55068,0,0
55148,0,0
55228,0,0
55308,0,0
55388,0,0
55468,0,0
55548,0,0
55628,0,0
55708,0,0
55788,0,0
55868,0,0
55948,0,0
56028,0,0
56108,0,0
56188,0,0
56268,0,0
56348,0,0
56428,0,0
56508,0,0
56588,0,0
56667,0,0
56747,0,0
56827,0,0
56907,0,0
56987,0,0
57067,0,0
57147,0,0
57227,0,0
57307,0,0
57387,0,0
57467,0,0
57547,0,0
57627,0,0
57707,0,0
57787,0,0
57867,0,0
57947,0,0
58027,0,0
58107,0,0
58187,0,0
58266,0,0
58346,0,0
58426,0,0
58506,0,0
58586,0,0
58666,0,0
58746,0,0
58826,0,0
58906,0,0
58986,0,0
59066,0,0
59146,0,0
59226,0,0
59306,0,0
59386,0,0
59466,0,0
59546,0,0
59626,0,0
59706,0,0
59786,0,0
59865,0,0
59945,0,0
60025,0,0
60105,0,0
60185,0,0
60265,0,0
60345,0,0
60425,0,0
60505,0,0
60585,0,0
60665,0,0
60745,0,0
60825,0,0
60905,0,0
60985,0,0
61065,0,0
61145,0,0
61225,0,0
61305,0,0
61385,0,0
61464,0,0
61544,0,0
61624,0,0
61704,0,0
61784,0,0
61864,0,0
61944,0,0
62024,0,0
62104,0,0
62184,0,0
62264,0,0
62344,0,0
62424,0,0
62504,0,0
62584,0,0
62664,0,0
62744,0,0
62824,0,0
62904,0,0
62984,0,0
63063,0,0
63143,0,0
63223,0,0
63303,0,0
63383,0,0
63463,0,0
63543,0,0
63623,0,0
63703,0,0
63783,0,0
63863,0,0
63943,0,0
64023,0,0
64103,0,0
64183,0,0
64263,0,0
64343,0,0
64423,0,0
64503,0,0
64583,0,0
64662,0,0
64742,0,0
64822,0,0
64902,0,0
64982,0,0
65062,0,0
65142,0,0
65222,0,0
65302,0,0
65382,0,0
65462,0,0
6,0,0
86,0,0
166,0,0
246,0,0
326,0,0
406,0,0
486,0,0
566,0,0
646,0,0
725,0,0
805,0,0
885,0,0
965,0,0
1045,0,0
1125,0,0
1205,0,0
1285,0,0
1365,0,0
1445,0,0
1525,0,0
1605,0,0
1685,0,0
1765,0,0
1845,0,0
1925,0,0
2005,0,0
2085,0,0
2165,0,0
2245,0,0
2324,0,0
2404,0,0
2484,0,0
2564,0,0
2644,0,0
2724,0,0
2804,0,0
2884,0,0
2964,0,0
3044,0,0
3124,0,0
3204,0,0
3284,0,0
3364,0,0
3444,0,0
3524,0,0
3604,0,0
3684,0,0
3764,0,0
3844,0,0
3923,0,0
4003,0,0
4083,0,0
4163,0,0
4243,0,0
4323,0,0
4403,0,0
4483,0,0
4563,0,0
4643,0,0
4723,0,0
4803,0,0
4883,0,0
4963,0,0
5043,0,0
5123,0,0
5203,0,0
5283,0,0
5363,0,0
5443,0,0
5522,0,0
5602,0,0
5682,0,0
5762,0,0
5842,0,0
5922,0,0
6002,0,0
6082,0,0
6162,0,0
6242,0,0
6322,0,0
6402,0,0
6482,0,0
6562,0,0
6642,0,0
6722,0,0
6802,0,0
6882,0,0
6962,0,0
7042,0,0
7121,0,0
7201,0,0
7281,0,0
7361,0,0
7441,0,0
7521,0,0
7601,0,0
7681,0,0
7761,0,0
7841,0,0
7921,0,0
8001,0,0
8081,0,0
8161,0,0
8241,0,0
8321,0,0
8401,0,0
8481,0,0
8561,0,0
8641,0,0
8720,0,0
8800,0,0
8880,0,0
8960,0,0
9040,0,0
9120,0,0
9200,0,0
9280,0,0
9360,0,0
9440,0,0
9520,0,0
9600,0,0
9680,0,0
9760,0,0
9840,0,0
9920,0,0
10000,0,0
10080,0,0
10160,0,0
10240,0,0
10319,0,0
10399,0,0
10479,0,0
10559,0,0
10639,0,0
10719,0,0
10799,0,0
10879,0,0
10959,0,0
11039,0,0
11119,0,0
11199,0,0
11279,0,0
11359,0,0
11439,0,0
11519,0,0
11599,0,0
11679,0,0
11759,0,0
11839,0,0
11918,0,0
11998,0,0
12078,0,0
12158,0,0
12238,0,0
12318,0,0
12398,0,0
12478,0,0
12558,0,0
12638,0,0
12718,0,0
12798,0,0
12878,0,0
12958,0,0
13038,0,0
13118,0,0
13198,0,0
13278,0,0
13358,0,0
13438,0,0
13517,0,0
13597,0,0
13677,0,0
13757,0,0
13837,0,0
13917,0,0
13997,0,0
14077,0,0
14157,0,0
14237,0,0
14317,0,0
14397,0,0
14477,0,0
14557,0,0
14637,0,0
14717,0,0
14797,0,0
14877,0,0
14957,0,0
15037,0,0
15116,0,0
15196,0,0
15276,0,0
15356,0,0
15436,0,0
15516,0,0
15596,0,0
15676,0,0
15756,0,0
15836,0,0
15916,0,0
15996,0,0
16076,0,0
16156,0,0
16236,0,0
16316,0,0
16396,0,0
16476,0,0
16556,0,0
16636,0,0
16715,0,0
16795,0,0
16875,0,0
16955,0,0
17035,0,0
17115,0,0
17195,0,0
17275,0,0
17355,0,0
17435,0,0
17515,0,0
17595,0,0
17675,0,0
17755,0,0
17835,0,0
17915,0,0
17995,0,0
18075,0,0
18155,0,0
18235,0,0
18314,0,0
18394,0,0
18474,0,0
18554,0,0
18634,0,0
18714,0,0
18794,0,0
18874,0,0
18954,0,0
19034,0,0
19114,0,0
19194,0,0
19274,0,0
19354,0,0
19434,0,0
19514,0,0
19594,0,0
19674,0,0
19754,0,0
19834,0,0
19913,0,0
19993,0,0
20073,0,0
20153,0,0
20233,0,0
20313,0,0
20393,0,0
20473,0,0
20553,0,0
20633,0,0
20713,0,0
20793,0,0
20873,0,0
20953,0,0
21033,0,0
21113,0,0
21193,0,0
21273,0,0
21353,0,0
21433,0,0
21512,0,0
21592,0,0
21672,0,0
21752,0,0
21832,0,0
21912,0,0
21992,0,0
22072,0,0
22152,0,0
22232,0,0
22312,0,0
22392,0,0
22472,0,0
22552,0,0
22632,0,0
22712,0,0
22792,0,0
22872,0,0
22952,0,0
23032,0,0
23111,0,0
23191,0,0
23271,0,0
23351,0,0
23431,0,0
23511,0,0
23591,0,0
23671,0,0
23751,0,0
23831,0,0
23911,0,0
23991,0,0
24071,0,0
24151,0,0
24231,0,0
24311,0,0
24391,0,0
24471,0,0
24551,0,0
24631,0,0
24710,0,0
24790,0,0
24870,0,0
24950,0,0
25030,0,0
25110,0,0
25190,0,0
25270,0,0
25350,0,0
25430,0,0
25510,0,0
25590,0,0
25670,0,0
25750,0,0
25830,0,0
25910,0,0
25990,0,0
26070,0,0
26150,0,0
26230,0,0
26309,0,0
26389,0,0
26469,0,0
26549,0,0
26629,0,0
26709,0,0
26789,0,0
26869,0,0
26949,0,0
27029,0,0
27109,0,0
27189,0,0
27269,0,0
27349,0,0
27429,0,0
27509,0,0
27589,0,0
27669,0,0
27749,0,0
27829,0,0
27908,0,0
27988,0,0
28068,0,0
28148,0,0
28228,0,0
28308,0,0
28388,0,0
28468,0,0
28548,0,0
28628,0,0
28708,0,0
28788,0,0
28868,0,0
28948,0,0
29028,0,0
29108,0,0
29188,0,0
29268,0,0
29348,0,0
29428,0,0
29507,0,0
29587,0,0
29667,0,0
29747,0,0
29827,0,0
29907,0,0
29987,0,0
30067,0,0
30147,0,0
30227,0,0
30307,0,0
30387,0,0
30467,0,0
30547,0,0
30627,0,0
30707,0,0
30787,0,0
30867,0,0
30947,0,0
31027,0,0
31106,0,0
31186,0,0
31266,0,0
31346,0,0
31426,0,0
31506,0,0
31586,0,0
31666,0,0
31746,0,0
31826,0,0
31906,0,0
31986,0,0
32066,0,0
32146,0,0
32226,0,0
32306,0,0
32386,0,0
32466,0,0
32546,0,0
32626,0,0
32705,0,0
32785,0,0
32865,0,0
32945,0,0
33025,0,0
33105,0,0
33185,0,0
33265,0,0
33345,0,0
33425,0,0
33505,0,0
33585,0,0
33665,0,0
33745,0,0
33825,0,0
33905,0,0
33985,0,0
34065,0,0
34145,0,0
34225,0,0
34304,0,0
34384,0,0
34464,0,0
34544,0,0
34624,0,0
34704,0,0
34784,0,0
34864,0,0
34944,0,0
35024,0,0
35104,0,0
35184,0,0
35264,0,0
35344,0,0
35424,0,0
35504,0,0
35584,0,0
35664,0,0
35744,0,0
35824,0,0
35903,0,0
35983,0,0
36063,0,0
36143,0,0
36223,0,0
36303,0,0
36383,0,0
36463,0,0
36543,0,0
36623,0,0
36703,0,0
36783,0,0
36863,0,0
36943,0,0
37023,0,0
37103,0,0
37183,0,0
37263,0,0
37343,0,0
37423,0,0
37502,0,0
37582,0,0
37662,0,0
37742,0,0
37822,0,0
37902,0,0
37982,0,0
38062,0,0
38142,0,0
38222,0,0
38302,0,0
38382,0,0
38462,0,0
38542,0,0
38622,0,0
38702,0,0
38782,0,0
38862,0,0
38942,0,0
39022,0,0
39101,0,0
39181,0,0
39261,0,0
39341,0,0
39421,0,0
39501,0,0
39581,0,0
39661,0,0
39741,0,0
39821,0,0
39901,0,0
39981,0,0
40061,0,0
40141,0,0
40221,0,0
40301,0,0
40381,0,0
40461,0,0
40541,0,0
40621,0,0
40700,0,0
40780,0,0
40860,0,0
40940,0,0
41020,0,0
41100,0,0
41180,0,0
41260,0,0
41340,0,0
41420,0,0
41500,0,0
41580,0,0
41660,0,0
41740,0,0
41820,0,0
41900,0,0
41980,0,0
42060,0,0
42140,0,0
42220,0,0
42299,0,0
42379,0,0
42459,0,0
42539,0,0
42619,0,0
42699,0,0
42779,0,0
42859,0,0
42939,0,0
43019,0,0
43099,0,0
43179,0,0
43259,0,0
43339,0,0
43419,0,0
43499,0,0
43579,0,0
43659,0,0
43739,0,0
43819,0,0
43898,0,0
43978,0,0
44058,0,0
44138,0,0
44218,0,0
44298,0,0
44378,0,0
44458,0,0
44538,0,0
44618,0,0
44698,0,0
44778,0,0
44858,0,0
44938,0,0
45018,0,0
45098,0,0
45178,0,0
45258,0,0
45338,0,0
45418,0,0
45497,0,0
45577,0,0
45657,0,0
45737,0,0
45817,0,0
45897,0,0
45977,0,0
46057,0,0
46137,0,0
46217,0,0
46297,0,0
46377,0,0
46457,0,0
46537,0,0
46617,0,0
46697,0,0
46777,0,0
46857,0,0
46937,0,0
47017,0,0
47096,0,0
47176,0,0
47256,0,0
47336,0,0
47416,0,0
47496,0,0
47576,0,0
47656,0,0
47736,0,0
47816,0,0
47896,0,0
47976,0,0
48056,0,0
48136,0,0
48216,0,0
48296,0,0
48376,0,0
48456,0,0
48536,0,0
48616,0,0
48695,0,0
48775,0,0
48855,0,0
48935,0,0
49015,0,0
49095,0,0
49175,0,0
49255,0,0
49335,0,0
49415,0,0
49495,0,0
49575,0,0
49655,0,0
49735,0,0
49815,0,0
49895,0,0
49975,0,0
50055,0,0
50135,0,0
50215,0,0
50294,0,0
50374,0,0
50454,0,0
50534,0,0
50614,0,0
50694,0,0
50774,0,0
50854,0,0
50934,0,0
51014,0,0
51094,0,0
51174,0,0
51254,0,0
51334,0,0
51414,0,0
51494,0,0
51574,0,0
51654,0,0
51734,0,0
51814,0,0
51893,0,0
51973,0,0
52053,0,0
52133,0,0
52213,0,0
52293,0,0
52373,0,0
52453,0,0
52533,0,0
52613,0,0
52693,0,0
52773,0,0
52853,0,0
52933,0,0
53013,0,0
53093,0,0
53173,0,0
53253,0,0
53333,0,0
53413,0,0
53492,0,0
53572,0,0
53652,0,0
53732,0,0
53812,0,0
53892,0,0
53972,0,0
54052,0,0
54132,0,0
54212,0,0
54292,0,0
54372,0,0
54452,0,0
54532,0,0
54612,0,0
54692,0,0
54772,0,0
54852,0,0
54932,0,0
55012,0,0
55091,0,0
55171,0,0
55251,0,0
55331,0,0
55411,0,0
55491,0,0
55571,0,0
55651,0,0
55731,0,0
55811,0,0
55891,0,0
55971,0,0
56051,0,0
56131,0,0
56211,0,0
56291,0,0
56371,0,0
56451,0,0
56531,0,0
56611,0,0
56690,0,0
56770,0,0
56850,0,0
56930,0,0
57010,0,0
57090,0,0
57170,0,0
57250,0,0
57330,0,0
57410,0,0
57490,0,0
57570,0,0
57650,0,0
57730,0,0
57810,0,0
57890,0,0
57970,0,0
58050,0,0
58130,0,0
58210,0,0
58289,0,0
58369,0,0
58449,0,0
58529,0,0
58609,0,0
58689,0,0
58769,0,0
58849,0,0
58929,0,0
59009,0,0
59089,0,0
59169,0,0
59249,0,0
59329,0,0
59409,0,0
59489,0,0
59569,0,0
59649,0,0
59729,0,0
59809,0,0
59888,0,0
59968,0,0
60048,0,0
60128,0,0
60208,0,0
60288,0,0
60368,0,0
60448,0,0
60528,0,0
60608,0,0
60688,0,0
60768,0,0
60848,0,0
60928,0,0
61008,0,0
61088,0,0
61168,0,0
61248,0,0
61328,0,0
61408,0,0
61487,0,0
61567,0,0
61647,0,0
61727,0,0
61807,0,0
61887,0,0
61967,0,0
62047,0,0
62127,0,0
62207,0,0
62287,0,0
62367,0,0
62447,0,0
62527,0,0
62607,0,0
62687,0,0
62767,0,0
62847,0,0
62927,0,0
63007,0,0
63086,0,0
63166,0,0
63246,0,0
63326,0,0
63406,0,0
63486,0,0
63566,0,0
63646,0,0
63726,0,0
63806,0,0
63886,0,0
63966,0,0
64046,0,0
64126,0,0
64206,0,0
64286,0,0
64366,0,0
64446,0,0
64526,0,0
64606,0,0
64685,0,0
64765,0,0
64845,0,0
64925,0,0
65005,0,0
65085,0,0
65165,0,0
65245,0,0
65325,0,0
65405,0,0
65485,0,0
29,0,0
109,0,0
189,0,0
269,0,0
349,0,0
429,0,0
509,0,0
589,0,0
669,0,0
748,0,0
828,0,0
908,0,0
988,0,0
1068,0,0
1148,0,0
1228,0,0
1308,0,0
1388,0,0
1468,0,0
1548,0,0
1628,0,0
1708,0,0
1788,0,0
1868,0,0
1948,0,0
2028,0,0
2108,0,0
2188,0,0
2268,0,0
2347,0,0
2427,0,0
2507,0,0
2587,0,0
2667,0,0
2747,0,0
2827,0,0
2907,0,0
2987,0,0
3067,0,0
3147,0,0
3227,0,0
3307,0,0
3387,0,0
3467,0,0
3547,0,0
3627,0,0
3707,0,0
3787,0,0
3867,0,0
3946,0,0
4026,0,0
4106,0,0
4186,0,0
4266,0,0
4346,0,0
4426,0,0
4506,0,0
4586,0,0
4666,0,0
4746,0,0
4826,0,0
4906,0,0
4986,0,0
5066,0,0
5146,0,0
5226,0,0
5306,0,0
5386,0,0
5466,0,0
5545,0,0
5625,0,0
5705,0,0
5785,0,0
5865,0,0
5945,0,0
6025,0,0
6105,0,0
6185,0,0
6265,0,0
6345,0,0
6425,0,0
6505,0,0
6585,0,0
6665,0,0
6745,0,0
6825,0,0
6905,0,0
6985,0,0
7065,0,0
7144,0,0
7224,0,0
7304,0,0
7384,0,0
7464,0,0
7544,0,0
7624,0,0
7704,0,0
7784,0,0
7864,0,0
7944,0,0
8024,0,0
8104,0,0
8184,0,0
8264,0,0
8344,0,0
8424,0,0
8504,0,0
8584,0,0
8664,0,0
8743,0,0
8823,0,0
8903,0,0
8983,0,0
9063,0,0
9143,0,0
9223,0,0
9303,0,0
9383,0,0
9463,0,0
9543,0,0
9623,0,0
9703,0,0
9783,0,0
9863,0,0
9943,0,0
10023,0,0
10103,0,0
10183,0,0
10263,0,0
10342,0,0
10422,0,0
10502,0,0
10582,0,0
10662,0,0
10742,0,0
10822,0,0
10902,0,0
10982,0,0
11062,0,0
11142,0,0
11222,0,0
11302,0,0
11382,0,0
11462,0,0
11542,0,0
11622,0,0
11702,0,0
11782,0,0
11862,0,0
11941,0,0
12021,0,0
12101,0,0
12181,0,0
12261,0,0
12341,0,0
12421,0,0
12501,0,0
12581,0,0
12661,0,0
12741,0,0
12821,0,0
12901,0,0
12981,0,0
13061,0,0
13141,0,0
13221,0,0
13301,0,0
13381,0,0
13461,0,0
13540,0,0
13620,0,0
13700,0,0
13780,0,0
13860,0,0
13940,0,0
14020,0,0
14100,0,0
14180,0,0
14260,0,0
14340,0,0
14420,0,0
14500,0,0
14580,0,0
14660,0,0
14740,0,0
14820,0,0
14900,0,0
14980,0,0
15060,0,0
15139,0,0
15219,0,0
15299,0,0
15379,0,0
15459,0,0
15539,0,0
15619,0,0
15699,0,0
15779,0,0
15859,0,0
15939,0,0
16019,0,0
16099,0,0
16179,0,0
16259,0,0
16339,0,0
16419,0,0
16499,0,0
16579,0,0
16659,0,0
16738,0,0
16818,0,0
16898,0,0
16978,0,0
17058,0,0
17138,0,0
17218,0,0
17298,0,0
17378,0,0
17458,0,0
17538,0,0
17618,0,0
17698,0,0
17778,0,0
17858,0,0
17938,0,0
18018,0,0
18098,0,0
18178,0,0
18258,0,0
18338,0,0
18417,0,0
18497,0,0
18577,0,0
18657,0,0
18737,0,0
18817,0,0
18897,0,0
18977,0,0
19057,0,0
19137,0,0
19217,0,0
19297,0,0
19377,0,0
19457,0,0
19537,0,0
19617,0,0
19697,0,0
19777,0,0
19857,0,0
19936,0,0
20016,0,0
20096,0,0
20176,0,0
20256,0,0
20336,0,0
20416,0,0
20496,0,0
20576,0,0
20656,0,0
20736,0,0
20816,0,0
20896,0,0
20976,0,0
21056,0,0
21136,0,0
21216,0,0
21296,0,0
21376,0,0
21456,0,0
21536,0,0
21615,0,0
21695,0,0
21775,0,0
21855,0,0
21935,0,0
22015,0,0
22095,0,0
22175,0,0
22255,0,0
22335,0,0
22415,0,0
22495,0,0
22575,0,0
22655,0,0
22735,0,0
22815,0,0
22895,0,0
22975,0,0
23055,0,0
23135,0,0
23214,0,0
23294,0,0
23374,0,0
23454,0,0
23534,0,0
23614,0,0
23694,0,0
23774,0,0
23854,0,0
23934,0,0
24014,0,0
24094,0,0
24174,0,0
24254,0,0
24334,0,0
24414,0,0
24494,0,0
24574,0,0
24654,0,0
24733,0,0
24813,0,0
24893,0,0
24973,0,0
25053,0,0
25133,0,0
25213,0,0
25293,0,0
25373,0,0
25453,0,0
25533,0,0
25613,0,0
25693,0,0
25773,0,0
25853,0,0
25933,0,0
26013,0,0
26093,0,0
26173,0,0
26253,0,0
26333,0,0
26412,0,0
26492,0,0
26572,0,0
26652,0,0
26732,0,0
26812,0,0
26892,0,0
26972,0,0
27052,0,0
27132,0,0
27212,0,0
27292,0,0
27372,0,0
27452,0,0
27532,0,0
27612,0,0
27692,0,0
27772,0,0
27852,0,0
27932,0,0
28011,0,0
28091,0,0
28171,0,0
28251,0,0
28331,0,0
28411,0,0
28491,0,0
28571,0,0
28651,0,0
28731,0,0
28811,0,0
28891,0,0
28971,0,0
29051,0,0
29131,0,0
29211,0,0
29291,0,0
29371,0,0
29451,0,0
29531,0,0
29610,0,0
29690,0,0
29770,0,0
29850,0,0
29930,0,0
30010,0,0
30090,0,0
30170,0,0
30250,0,0
30330,0,0
30410,0,0
30490,0,0
30570,0,0
30650,0,0
30730,0,0
30810,0,0
30890,0,0
30970,0,0
31050,0,0
31129,0,0
31209,0,0
31289,0,0
31369,0,0
31449,0,0
31529,0,0
31609,0,0
31689,0,0
31769,0,0
31849,0,0
31929,0,0
32009,0,0
32089,0,0
32169,0,0
32249,0,0
32329,0,0
32409,0,0
32489,0,0
32569,0,0
32649,0,0
32729,0,0
32808,0,0
32888,0,0
32968,0,0
33048,0,0
33128,0,0
33208,0,0
33288,0,0
33368,0,0
33448,0,0
33528,0,0
33608,0,0
33688,0,0
33768,0,0
33848,0,0
33928,0,0
34008,0,0
34088,0,0
34168,0,0
34248,0,0
34327,0,0
34407,0,0
34487,0,0
34567,0,0
34647,0,0
34727,0,0
34807,0,0
34887,0,0
34967,0,0
35047,0,0
35127,0,0
35207,0,0
35287,0,0
35367,0,0
35447,0,0
35527,0,0
35607,0,0
35687,0,0
35767,0,0
35847,0,0
35926,0,0
36006,0,0
36086,0,0
36166,0,0
36246,0,0
36326,0,0
36406,0,0
36486,0,0
36566,0,0
36646,0,0
36726,0,0
36806,0,0
36886,0,0
36966,0,0
37046,0,0
37126,0,0
37206,0,0
37286,0,0
37366,0,0
37446,0,0
37526,0,0
37605,0,0
37685,0,0
37765,0,0
37845,0,0
37925,0,0
38005,0,0
38085,0,0
38165,0,0
38245,0,0
38325,0,0
38405,0,0
38485,0,0
38565,0,0
38645,0,0
38725,0,0
38805,0,0
38885,0,0
38965,0,0
39045,0,0
39124,0,0
39204,0,0
39284,0,0
39364,0,0
39444,0,0
39524,0,0
39604,0,0
39684,0,0
39764,0,0
39844,0,0
39924,0,0
40004,0,0
40084,0,0
40164,0,0
40244,0,0
40324,0,0
40404,0,0
40484,0,0
40564,0,0
40644,0,0
40724,0,0
40803,0,0
40883,0,0
40963,0,0
41043,0,0
41123,0,0
41203,0,0
41283,0,0
41363,0,0
41443,0,0
41523,0,0
41603,0,0
41683,0,0
41763,0,0
41843,0,0
41923,0,0
42003,0,0
42083,0,0
42163,0,0
42243,0,0
42323,0,0
42402,0,0
42482,0,0
42562,0,0
42642,0,0
42722,0,0
42802,0,0
42882,0,0
42962,0,0
43042,0,0
43122,0,0
43202,0,0
43282,0,0
43362,0,0
43442,0,0
43522,0,0
43602,0,0
43682,0,0
43762,0,0
43842,0,0
43921,0,0
44001,0,0
44081,0,0
44161,0,0
44241,0,0
44321,0,0
44401,0,0
44481,0,0
44561,0,0
44641,0,0
44721,0,0
44801,0,0
44881,0,0
44961,0,0
45041,0,0
45121,0,0
45201,0,0
45281,0,0
45361,0,0
45441,0,0
45521,0,0
45600,0,0
45680,0,0
45760,0,0
45840,0,0
45920,0,0
46000,0,0
46080,0,0
46160,0,0
46240,0,0
46320,0,0
46400,0,0
46480,0,0
46560,0,0
46640,0,0
46720,0,0
46800,0,0
46880,0,0
46960,0,0
47040,0,0
47119,0,0
47199,0,0
47279,0,0
47359,0,0
47439,0,0
47519,0,0
47599,0,0
47679,0,0
47759,0,0
47839,0,0
47919,0,0
47999,0,0
48079,0,0
48159,0,0
48239,0,0
48319,0,0
48399,0,0
48479,0,0
48559,0,0
48639,0,0
48719,0,0
48798,0,0
48878,0,0
48958,0,0
49038,0,0
49118,0,0
49198,0,0
49278,0,0
49358,0,0
49438,0,0
49518,0,0
49598,0,0
49678,0,0
49758,0,0
49838,0,0
49918,0,0
49998,0,0
50078,0,0
50158,0,0
50238,0,0
50318,0,0
50397,0,0
50477,0,0
50557,0,0
50637,0,0
50717,0,0
50797,0,0
50877,0,0
50957,0,0
51037,0,0
51117,0,0
51197,0,0
51277,0,0
51357,0,0
51437,0,0
51517,0,0
51597,0,0
51677,0,0
51757,0,0
51837,0,0
51917,0,0
51996,0,0
52076,0,0
52156,0,0
52236,0,0
52316,0,0
52396,0,0
52476,0,0
52556,0,0
52636,0,0
52716,0,0
52796,0,0
52876,0,0
52956,0,0
53036,0,0
53116,0,0
53196,0,0
53276,0,0
53356,0,0
53436,0,0
53516,0,0
53595,0,0
53675,0,0
53755,0,0
53835,0,0
53915,0,0
53995,0,0
54075,0,0
54155,0,0
54235,0,0
54315,0,0
54395,0,0
54475,0,0
54555,0,0
54635,0,0
54715,0,0
54795,0,0
54875,0,0
54955,0,0
55035,0,0
55115,0,0
55194,0,0
55274,0,0
55354,0,0
55434,0,0
55514,0,0
55594,0,0
55674,0,0
55754,0,0
55834,0,0
55914,0,0
55994,0,0
56074,0,0
56154,0,0
56234,0,0
56314,0,0
56394,0,0
56474,0,0
56554,0,0
56634,0,0
56714,0,0
56793,0,0
56873,0,0
56953,0,0
57033,0,0
57113,0,0
57193,0,0
57273,0,0
57353,0,0
57433,0,0
57513,0,0
57593,0,0
57673,0,0
57755,1,0
57873,1,0
